# ascii dump of database

# Aliases/Comments
AliasId	AliasName	CommentName
OA-SOS-D1.A6.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kamera K-D3\" LANG:10027 \"Status-kamera K-D3\" " LANG:10027 "lt:2 LANG:10024 \"Status-kamera K-D3\" LANG:10027 \"Status-kamera K-D3\" " 
OA-SOS-D1.A6.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kamera K-D4\" LANG:10027 \"Status-kamera K-D4\" " LANG:10027 "lt:2 LANG:10024 \"Status-kamera K-D4\" LANG:10027 \"Status-kamera K-D4\" " 
OA-SOS-D1.A6.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-napajanje senzor CO+VID.D1\" LANG:10027 \"Status-napajanje senzor CO+VID.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-napajanje senzor CO+VID.D1\" LANG:10027 \"Status-napajanje senzor CO+VID.D1\" " 
OA-SOS-D1.A6.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-napajanje senzor VAZ.D1\" LANG:10027 \"Status-napajanje senzor VAZ.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-napajanje senzor VAZ.D1\" LANG:10027 \"Status-napajanje senzor VAZ.D1\" " 
OA-SOS-D1.A6.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A6.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A7.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-servis senzor CO+VID.D1\" LANG:10027 \"Status-servis senzor CO+VID.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-servis senzor CO+VID.D1\" LANG:10027 \"Status-servis senzor CO+VID.D1\" " 
OA-SOS-D1.A7.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kvar senzor CO.D1\" LANG:10027 \"Status-kvar senzor CO.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-kvar senzor CO.D1\" LANG:10027 \"Status-kvar senzor CO.D1\" " 
OA-SOS-D1.A7.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva@@\" LANG:10027 \"Rezerva@@\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva@@\" LANG:10027 \"Rezerva@@\" " 
OA-SOS-D1.A7.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-servis senzor VAZ.D1\" LANG:10027 \"Status-servis senzor VAZ.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-servis senzor VAZ.D1\" LANG:10027 \"Status-servis senzor VAZ.D1\" " 
OA-SOS-D1.A7.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kvar senzor VAZ.D1\" LANG:10027 \"Status-kvar senzor VAZ.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-kvar senzor VAZ.D1\" LANG:10027 \"Status-kvar senzor VAZ.D1\" " 
OA-SOS-D1.A7.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A7.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A7.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A9.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E3.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E3.2.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E3.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E3.2.D\" " 
OA-SOS-D1.A9.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E4.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E4.1.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E4.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E4.1.D\" " 
OA-SOS-D1.A9.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E4.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E4.2.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E4.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E4.2.D\" " 
OA-SOS-D1.A9.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E5.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E5.1.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E5.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E5.1.D\" " 
OA-SOS-D1.A10.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E5.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E5.2.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E5.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E5.2.D\" " 
OA-SOS-D1.A10.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A10.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A10.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A11.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje bljeskalice SOS.D1\" LANG:10027 \"Ukljucenje bljeskalice SOS.D1\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje bljeskalice SOS.D1\" LANG:10027 \"Ukljucenje bljeskalice SOS.D1\" " 
OA-SOS-D1.A11.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A11.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A11.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-D1.A2.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-glavni prekidac RO-SOS.D1\" LANG:10027 \"Status-glavni prekidac RO-SOS.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-glavni prekidac RO-SOS.D1\" LANG:10027 \"Status-glavni prekidac RO-SOS.D1\" " 
OA-SOS-D1.A2.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-komandni napon u RO-SOS.D1\" LANG:10027 \"Status-komandni napon u RO-SOS.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-komandni napon u RO-SOS.D1\" LANG:10027 \"Status-komandni napon u RO-SOS.D1\" " 
OA-SOS-D1.A2.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-osvjetljenje nise SOS.D1\" LANG:10027 \"Status-osvjetljenje nise SOS.D1\" " LANG:10027 "lt:2 LANG:10024 \"Status-osvjetljenje nise SOS.D1\" LANG:10027 \"Status-osvjetljenje nise SOS.D1\" " 
OA-SOS-D1.A2.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " LANG:10027 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " 
OA-SOS-D1.A2.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " LANG:10027 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " 
OA-SOS-D1.A2.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " LANG:10027 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " 
OA-SOS-D1.A2.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " LANG:10027 "lt:2 LANG:10024 \"Status LED markeri\" LANG:10027 \"Status LED markeri\" " 
OA-SOS-D1.A2.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E2.1D\" LANG:10027 \"Status-oznaka puta evakuacije E2.1D\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E2.1D\" LANG:10027 \"Status-oznaka puta evakuacije E2.1D\" " 
OA-SOS-D1.A8.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-osvjetljenje nise SOS.D1\" LANG:10027 \"Ukljucenje-osvjetljenje nise SOS.D1\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-osvjetljenje nise SOS.D1\" LANG:10027 \"Ukljucenje-osvjetljenje nise SOS.D1\" " 
OA-SOS-D1.A8.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E2.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E2.1.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E2.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E2.1.D\" " 
OA-SOS-D1.A8.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E2.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E2.2.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E2.2.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E2.2.D\" " 
OA-SOS-D1.A8.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E3.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E3.1.D\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E3.1.D\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E3.1.D\" " 
OA-SOS-D7.A1.value.AI0	""	lt:2 LANG:10024 "Senzor vibracija V2.2D +" LANG:10027 "Senzor vibracija V2.2D +" 
OA-SOS-D7.A1.value.AI1	""	lt:2 LANG:10024 "Senzor CO-D2" LANG:10027 "Senzor CO-D2" 
OA-SOS-D7.A1.value.AI2	""	lt:2 LANG:10024 "Senzor VID-D2" LANG:10027 "Senzor VID-D2" 
OA-SOS-D7.A1.value.AI3	""	lt:2 LANG:10024 "Senzor VAZ-D2" LANG:10027 "Senzor VAZ-D2" 
OA-SOS-D7.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A2.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-SOS.D7" LANG:10027 "Status-glavni prekidac RO-SOS.D7" 
OA-SOS-D7.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon u RO-SOS.D7" LANG:10027 "Status-komandni napon u RO-SOS.D7" 
OA-SOS-D7.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise SOS.D7" LANG:10027 "Status-osvjetljenje nise SOS.D7" 
OA-SOS-D7.A3.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D7.A3.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D7.A3.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D7.A3.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D7.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E26.1D" LANG:10027 "Status-oznaka puta evakuacije E26.1D" 
OA-SOS-D7.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E26.2D" LANG:10027 "Status-oznaka puta evakuacije E26.2D" 
OA-SOS-D7.A4.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E27.1D" LANG:10027 "Status-oznaka puta evakuacije E27.1D" 
OA-SOS-D7.A4.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E27.2D" LANG:10027 "Status-oznaka puta evakuacije E27.2D" 
OA-SOS-D7.A4.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E28.1D" LANG:10027 "Status-oznaka puta evakuacije E28.1D" 
OA-SOS-D7.A4.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E28.2D" LANG:10027 "Status-oznaka puta evakuacije E28.2D" 
OA-SOS-D7.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E29.1D" LANG:10027 "Status-oznaka puta evakuacije E29.1D" 
OA-SOS-D7.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E29.2D" LANG:10027 "Status-oznaka puta evakuacije E29.2D" 
OA-SOS-D7.A4.state.bit.b7	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-SOS-D7.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-SOS-D7.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-SOS-D7.A5.state.bit.b2	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-SOS-D7.A5.state.bit.b3	""	lt:2 LANG:10024 "Status vrata ni�e SOS.D7" LANG:10027 "Status vrata ni�e SOS.D7" 
OA-SOS-D7.A5.state.bit.b4	""	lt:2 LANG:10024 "Status vrata ormara PP aparata SOS.D7" LANG:10027 "Status vrata ormara PP aparata SOS.D7" 
OA-SOS-D7.A5.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A5.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A5.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A6.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-SOS-D7.A6.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-SOS-D7.A6.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-SOS.D7" LANG:10027 "Status-komandni napon 230VAC OA-SOS.D7" 
OA-SOS-D7.A6.state.bit.b3	""	lt:2 LANG:10024 "Status-ethernet switch upravljanje" LANG:10027 "Status-ethernet switch upravljanje" 
OA-SOS-D7.A6.state.bit.b4	""	lt:2 LANG:10024 "Status-ethernet switch video" LANG:10027 "Status-ethernet switch video" 
OA-SOS-D7.A6.state.bit.b5	""	lt:2 LANG:10024 "Status-napajanje SOS1.D7" LANG:10027 "Status-napajanje SOS1.D7" 
OA-SOS-D7.A6.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A6.state.bit.b7	""	lt:2 LANG:10024 "Status-H1.D7" LANG:10027 "Status-H1.D7" 
OA-SOS-D7.A7.state.bit.b0	""	lt:2 LANG:10024 "Status VMC 1/1.D7" LANG:10027 "Status VMC 1/1.D7" 
OA-SOS-D7.A7.state.bit.b1	""	lt:2 LANG:10024 "Status VMC 1/2.D7" LANG:10027 "Status VMC 1/2.D7" 
OA-SOS-D7.A7.state.bit.b2	""	lt:2 LANG:10024 "Status VMC 2.D7" LANG:10027 "Status VMC 2.D7" 
OA-SOS-D7.A7.state.bit.b3	""	lt:2 LANG:10024 "Status VMC 3.D7" LANG:10027 "Status VMC 3.D7" 
OA-SOS-D7.A7.state.bit.b4	""	lt:2 LANG:10024 "Status VMC 4/1/1.D7" LANG:10027 "Status VMC 4/1/1.D7" 
OA-SOS-D7.A7.state.bit.b5	""	lt:2 LANG:10024 "Status VMC 4/2.D7" LANG:10027 "Status VMC 4/2.D7" 
OA-SOS-D7.A7.state.bit.b6	""	lt:2 LANG:10024 "Status VMC 5/1.D7" LANG:10027 "Status VMC 5/1.D7" 
OA-SOS-D7.A7.state.bit.b7	""	lt:2 LANG:10024 "Status VMC 5/2.D7" LANG:10027 "Status VMC 5/2.D7" 
OA-SOS-D7.A8.state.bit.b0	""	lt:2 LANG:10024 "Status VMC 6.D7" LANG:10027 "Status VMC 6.D7" 
OA-SOS-D7.A8.state.bit.b1	""	lt:2 LANG:10024 "Status VMC 7.D7" LANG:10027 "Status VMC 7.D7" 
OA-SOS-D7.A8.state.bit.b2	""	lt:2 LANG:10024 "Status-SOS telefon TS-D8" LANG:10027 "Status-SOS telefon TS-D8" 
OA-SOS-D7.A8.state.bit.b3	""	lt:2 LANG:10024 "Status-kamera K-D14" LANG:10027 "Status-kamera K-D14" 
OA-SOS-D7.A8.state.bit.b4	""	lt:2 LANG:10024 "Status-kamera K-D15" LANG:10027 "Status-kamera K-D15" 
OA-SOS-D7.A8.state.bit.b5	""	lt:2 LANG:10024 "Senzor ventilacije CO+VID.D2" LANG:10027 "Senzor ventilacije CO+VID.D2" 
OA-SOS-D7.A8.state.bit.b6	""	lt:2 LANG:10024 "Senzor ventilacije VAZ.D2" LANG:10027 "Senzor ventilacije VAZ.D2" 
OA-SOS-D7.A8.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A9.state.bit.b0	""	lt:2 LANG:10024 "Status-servis senzor CO+VID.D2" LANG:10027 "Status-servis senzor CO+VID.D2" 
OA-SOS-D7.A9.state.bit.b1	""	lt:2 LANG:10024 "Status-kvar senzor CO.D2" LANG:10027 "Status-kvar senzor CO.D2" 
OA-SOS-D7.A9.state.bit.b2	""	lt:2 LANG:10024 "Status-kvar senzor VID.D2" LANG:10027 "Status-kvar senzor VID.D2" 
OA-SOS-D7.A9.state.bit.b3	""	lt:2 LANG:10024 "Status-servis senzor VAZ.D2" LANG:10027 "Status-servis senzor VAZ.D2" 
OA-SOS-D7.A9.state.bit.b4	""	lt:2 LANG:10024 "Status-kvar senzor VAZ.D2" LANG:10027 "Status-kvar senzor VAZ.D2" 
OA-SOS-D7.A9.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A9.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A9.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A10.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise SOS.D7" LANG:10027 "Ukljucenje-osvjetljenje nise SOS.D7" 
OA-SOS-D7.A10.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E26.1.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E26.1.D" 
OA-SOS-D7.A10.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E26.2.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E26.2.D" 
OA-SOS-D7.A10.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E27.1.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E27.1.D" 
OA-SOS-D7.A11.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E27.2.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E27.2.D" 
OA-SOS-D7.A11.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E28.1.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E28.1.D" 
OA-SOS-D7.A11.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E28.2.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E28.2.D" 
OA-SOS-D7.A11.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E29.1.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E29.1.D" 
OA-SOS-D7.A12.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E29.2.D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E29.2.D" 
OA-SOS-D7.A12.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A12.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A12.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A13.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje bljeskalice SOS.D7" LANG:10027 "Ukljucenje bljeskalice SOS.D7" 
OA-SOS-D7.A13.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A13.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D7.A13.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A1.value.AI0	""	lt:2 LANG:10024 "Senzor vibracija V2.2L +" LANG:10027 "Senzor vibracija V2.2L +" 
OA-SOS-L7.A1.value.AI1	""	lt:2 LANG:10024 "Senzor CO-L2" LANG:10027 "Senzor CO-L2" 
OA-SOS-L7.A1.value.AI2	""	lt:2 LANG:10024 "Senzor VID-L2" LANG:10027 "Senzor VID-L2" 
OA-SOS-L7.A1.value.AI3	""	lt:2 LANG:10024 "Senzor VAZ-L2" LANG:10027 "Senzor VAZ-L2" 
OA-SOS-L7.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A2.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L7.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-SOS.L7" LANG:10027 "Status-glavni prekidac RO-SOS.L7" 
OA-SOS-L7.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon u RO-SOS.L7" LANG:10027 "Status-komandni napon u RO-SOS.L7" 
OA-SOS-L7.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise SOS.L7" LANG:10027 "Status-osvjetljenje nise SOS.L7" 
OA-SOS-L7.A3.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L7.A3.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L7.A3.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L7.A3.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L7.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E27.1L" LANG:10027 "Status-oznaka puta evakuacije E27.1L" 
